,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1007,JMI0001470,11642617,139,32334,Computer,Computer,Computer,Mechanical,Electrical
1008,JMI0010014,13501306,139,32411,Mechanical,Electrical,Computer,Civil,Electronics
1009,JMI0011009,11608572,139,32453,Electrical,Computer,Electronics,Mechanical,Civil
1010,JMI0018133,11125915,139,32477,Computer,Electronics,Mechanical,Electrical,Civil
1011,JMI0003929,17600061,139,32518,Electrical,Computer,Mechanical,Electronics,Civil
1012,JMI0007727,57702421,139,32558,Computer,Mechanical,Civil,Electrical,Electronics
1013,JMI0009171,19305371,139,32620,Electrical,Electronics,Computer,Mechanical,Civil
1014,JMI0009658,17714370,139,32623,Computer,Electrical,Civil,Mechanical,Electronics
1015,JMI0015045,55300558,139,32626,Computer,Electronics,Electrical,Mechanical,Civil
1016,JMI0011483,11640325,139,32653,Computer,Civil,Mechanical,Electrical,Electronics
1017,JMI0002638,11635372,139,32661,Computer,Computer,Computer,Electronics,Electrical
1018,JMI0015178,11600960,139,32688,Computer,Electrical,Electronics,Mechanical,Civil
1019,JMI0000256,11635112,139,32730,Computer,Electrical,Mechanical,Electronics,Civil
1020,JMI0013540,19707474,139,32733,Mechanical,Electrical,Electronics,Civil,Computer
1021,JMI0010999,11610997,139,32748,Computer,Electronics,Civil,Mechanical,Electrical
1022,JMI0029096,12800026,139,32767,Computer,Electronics,Electrical,Mechanical,Civil
1023,JMI0109523,12804068,139,32781,Computer,Electrical,Mechanical,Electronics,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1024,JMI0060268,11604388,139,32860,Computer,Electrical,Electronics,Mechanical,Civil
1025,JMI0063250,12900815,139,32869,Computer,Electronics,Mechanical,Electrical,Civil
1026,JMI0019340,11606851,139,32917,Computer,Electronics,Electrical,Mechanical,Civil
1027,JMI0017275,19201601,139,32918,Computer,Mechanical,Civil,Electronics,Electrical
1028,JMI0005466,11631333,139,32926,Computer,Electronics,Electrical,Mechanical,Civil
1029,JMI0004029,11646784,139,32954,Computer,Electronics,Civil,Electrical,Mechanical
1030,JMI0016492,10905283,139,32975,Civil,Mechanical,Electrical,Electronics,Computer
1031,JMI0017540,11614847,139,32980,Computer,Electronics,Electrical,Mechanical,Civil
1032,JMI0001767,11130037,138,33081,Computer,Electrical,Mechanical,Civil,Electronics
1033,JMI0100961,51609263,138,33182,Computer,Electrical,Electronics,Computer,Computer
1034,JMI0099953,21206490,138,33190,Electrical,Electronics,Civil,Mechanical,Computer
1035,JMI0064095,12801244,138,33213,Computer,Electronics,Civil,Electrical,Mechanical
1036,JMI0105339,15101805,138,33247,Computer,Electronics,Civil,Mechanical,Electrical
1037,JMI0005421,11651724,138,33303,Computer,Mechanical,Electrical,Civil,Electronics
1038,JMI0001109,51606510,138,33326,Mechanical,Electrical,Mechanical,Civil,Computer
1039,JMI0069875,11609347,138,33327,Computer,Electronics,Mechanical,Electrical,Civil
1040,JMI0014464,21209242,138,33364,Electronics,Electronics,Computer,Civil,Mechanical
1041,JMI0017766,12803122,138,33365,Computer,Computer,Mechanical,Electrical,Electronics
1042,JMI0005725,14901345,138,33411,Computer,Electrical,Mechanical,Civil,Electronics
1043,JMI0028277,17708782,138,33491,Computer,Electronics,Mechanical,Electrical,Civil
1044,JMI0010004,11635560,138,33533,Computer,Electronics,Electrical,Mechanical,Civil
1045,JMI0027079,11648426,138,33547,Computer,Electronics,Electrical,Mechanical,Civil
1046,JMI0014161,19206134,138,33551,Electronics,Computer,Electrical,Civil,Mechanical
1047,JMI0041671,11608784,138,33597,Mechanical,Computer,Electrical,Civil,Electronics
1048,JMI0010880,11611928,138,33619,Computer,Electronics,Electrical,Mechanical,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1049,JMI0020145,11623630,138,33641,Computer,Electronics,Mechanical,Electrical,Civil
1050,JMI0096627,17701701,137,33682,Computer,Mechanical,Electronics,Civil,Electrical
1051,JMI0005604,19901333,137,33685,Computer,Electrical,Electronics,Mechanical,Civil
1052,JMI0000042,19311299,137,33708,Mechanical,Electrical,Electronics,Computer,Civil
1053,JMI0004111,51606912,137,33736,Computer,Mechanical,Electrical,Electronics,Civil
1054,JMI0106865,13301916,137,33749,Computer,Mechanical,Electronics,Electrical,Civil
1055,JMI0069179,11600827,137,33752,Computer,Mechanical,Electronics,Electrical,Civil
1056,JMI0035941,13400189,137,33793,Computer,Electronics,Electrical,Mechanical,Civil
1057,JMI0059135,13904323,137,33844,Computer,Mechanical,Electrical,Civil,Electronics
1058,JMI0073056,12900448,137,33900,Computer,Electronics,Electrical,Mechanical,Civil
1059,JMI0006516,11624631,137,33928,Electrical,Computer,Civil,Electronics,Mechanical
1060,JMI0014960,10902638,137,33972,Civil,Mechanical,Computer,Electrical,Electronics
1061,JMI0037473,12801291,137,33973,Computer,Mechanical,Civil,Electrical,Electronics
1062,JMI0003947,19809921,137,33999,Mechanical,Electrical,Civil,Electronics,Computer
1063,JMI0007592,11636221,137,34011,Computer,Electronics,Electrical,Mechanical,Civil
1064,JMI0015261,17707816,137,34020,Computer,Electrical,Electronics,Mechanical,Civil
1065,JMI0118295,13101222,137,34050,Computer,Electronics,Electrical,Civil,Mechanical
1066,JMI0004632,12801830,137,34062,Computer,Electronics,Electrical,Mechanical,Civil
1067,JMI0000940,51608520,137,34078,Computer,Electronics,Electrical,Mechanical,Civil
1068,JMI0098608,11603873,137,34079,Mechanical,Computer,Civil,Electronics,Electrical
1069,JMI0121293,11639435,137,34109,Civil,Computer,Electrical,Electronics,Mechanical
1070,JMI0013881,19809575,137,34139,Electrical,Computer,Electronics,Mechanical,Civil
1071,JMI0047940,19206567,137,34155,Computer,Mechanical,Electrical,Civil,Electronics
1072,JMI0015555,11608141,137,34162,Computer,Electronics,Electrical,Mechanical,Civil
1073,JMI0017569,19201741,137,34251,Computer,Electronics,Mechanical,Electrical,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1074,JMI0006621,18900931,137,34291,Computer,Electronics,Mechanical,Computer,Civil
1075,JMI0029816,11635053,137,34310,Computer,Electronics,Electrical,Mechanical,Civil
1076,JMI0011674,11628880,136,34408,Computer,Mechanical,Electronics,Civil,Electrical
1077,JMI0001131,11629507,136,34409,Computer,Mechanical,Electronics,Electrical,Civil
1078,JMI0015852,14512396,136,34432,Electronics,Computer,Electrical,Civil,Mechanical
1079,JMI0117912,11603272,136,34508,Computer,Electronics,Electrical,Mechanical,Civil
1080,JMI0058730,11607882,136,34516,Computer,Electronics,Electrical,Mechanical,Civil
1081,JMI0022761,19202163,136,34599,Computer,Mechanical,Civil,Electronics,Electrical
1082,JMI0017534,13001331,136,34611,Mechanical,Civil,Electrical,Computer,Electronics
1083,JMI0005469,10100140,136,34617,Computer,Mechanical,Electronics,Electrical,Civil
1084,JMI0034759,19201090,136,34641,Computer,Electrical,Electronics,Mechanical,Civil
1085,JMI0114420,11647527,136,34661,Computer,Mechanical,Electronics,Electrical,Civil
1086,JMI0012221,18503645,136,34708,Computer,Electrical,Electronics,Civil,Mechanical
1087,JMI0016221,11109480,136,34721,Mechanical,Civil,Electrical,Electronics,Computer
1088,JMI0062899,51606145,136,34851,Computer,Electronics,Electrical,Mechanical,Civil
1089,JMI0010845,51606273,136,34864,Computer,Computer,Electronics,Electrical,Mechanical
1090,JMI0017670,11609622,136,34927,Electronics,Civil,Mechanical,Computer,Electrical
1091,JMI0011708,11612631,136,34959,Computer,Electronics,Electrical,Mechanical,Civil
1092,JMI0005418,11642053,136,34968,Computer,Electronics,Electrical,Mechanical,Civil
1093,JMI0101251,13703619,136,34995,Computer,Mechanical,Electronics,Electrical,Civil
1094,JMI0020278,14007441,136,35009,Computer,Mechanical,Electrical,Civil,Electronics
1095,JMI0000382,11624274,136,35013,Computer,Electronics,Electrical,Mechanical,Civil
1096,JMI0021626,11012127,135,35095,Computer,Electronics,Electrical,Mechanical,Civil
1097,JMI0077411,11623793,135,35103,Computer,Mechanical,Electrical,Civil,Electronics
1098,JMI0012024,11119284,135,35110,Computer,Mechanical,Electronics,Electrical,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1099,JMI0059245,11647564,135,35125,Computer,Electronics,Mechanical,Electrical,Civil
1100,JMI0062821,57700926,135,35156,Computer,Electronics,Electrical,Mechanical,Civil
1101,JMI0002330,11621573,135,35174,Computer,Electronics,Electrical,Mechanical,Civil
1102,JMI0007669,19714593,135,35266,Computer,Mechanical,Electrical,Civil,Electronics
1103,JMI0016724,17402234,135,35308,Computer,Mechanical,Civil,Electronics,Electrical
1104,JMI0013617,11636455,135,35368,Computer,Electronics,Electrical,Mechanical,Civil
1105,JMI0034407,19807738,135,35372,Mechanical,Civil,Electronics,Computer,Electrical
1106,JMI0026885,11650337,135,35378,Computer,Mechanical,Civil,Electronics,Electrical
1107,JMI0010774,19902168,135,35417,Computer,Electronics,Mechanical,Civil,Electrical
1108,JMI0011030,11649738,135,35444,Mechanical,Civil,Electrical,Electronics,Computer
1109,JMI0006373,11629110,135,35460,Computer,Electronics,Mechanical,Electrical,Civil
1110,JMI0011268,11632354,135,35474,Mechanical,Electrical,Civil,Electronics,Computer
1111,JMI0011326,19803999,135,35502,Mechanical,Computer,Electrical,Civil,Electronics
1112,JMI0016258,11107068,135,35528,Mechanical,Electrical,Computer,Civil,Electronics
1113,JMI0086183,15302390,135,35530,Electronics,Electrical,Mechanical,Civil,Computer
1114,JMI0007404,19503514,135,35532,Computer,Electronics,Mechanical,Civil,Electrical
1115,JMI0001784,19503704,135,35549,Electronics,Electrical,Computer,Civil,Mechanical
1116,JMI0046401,21204820,135,35571,Electronics,Electrical,Computer,Mechanical,Civil
1117,JMI0019514,15101211,135,35576,Computer,Mechanical,Electronics,Electrical,Civil
1118,JMI0028852,11634798,135,35580,Computer,Computer,Computer,Computer,Computer
1119,JMI0011839,11643140,135,35586,Computer,Electronics,Mechanical,Electrical,Civil
1120,JMI0008996,11624780,135,35597,Computer,Electrical,Mechanical,Electronics,Civil
1121,JMI0017461,19810682,135,35639,Computer,Electrical,Electronics,Mechanical,Civil
1122,JMI0003980,11624272,135,35678,Computer,Electrical,Mechanical,Civil,Electronics
1123,JMI0005552,19102371,135,35706,Computer,Mechanical,Civil,Electrical,Electronics
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1124,JMI0022123,11126285,135,35709,Computer,Mechanical,Electronics,Electrical,Civil
1125,JMI0032163,11142470,135,35723,Computer,Electronics,Mechanical,Electrical,Civil
1126,JMI0004403,19817289,135,35731,Computer,Electrical,Mechanical,Civil,Electronics
1127,JMI0009103,20212942,135,35735,Computer,Electronics,Electrical,Mechanical,Civil
1128,JMI0000018,11651916,135,35762,Computer,Electronics,Electrical,Mechanical,Civil
1129,JMI0018577,11627648,135,35768,Mechanical,Civil,Computer,Electronics,Electrical
1130,JMI0067254,19101933,135,35770,Computer,Mechanical,Electrical,Electronics,Civil
1131,JMI0041281,19401488,135,35786,Mechanical,Civil,Electronics,Electrical,Computer
1132,JMI0014759,19804408,134,35912,Computer,Civil,Mechanical,Electrical,Electronics
1133,JMI0015937,19504304,134,36003,Civil,Electrical,Mechanical,Electronics,Computer
1134,JMI0019527,11609810,134,36028,Computer,Electronics,Mechanical,Electrical,Civil
1135,JMI0001289,11632671,134,36073,Electronics,Electrical,Computer,Mechanical,Civil
1136,JMI0013553,19311343,134,36076,Computer,Electrical,Electronics,Mechanical,Civil
1137,JMI0005416,11610751,134,36117,Computer,Electrical,Electronics,Civil,Mechanical
1138,JMI0006935,21206146,134,36118,Computer,Electrical,Electronics,Mechanical,Civil
1139,JMI0009762,11206911,134,36144,Mechanical,Computer,Electrical,Electronics,Civil
1140,JMI0016498,19300459,134,36145,Computer,Electrical,Mechanical,Civil,Electronics
1141,JMI0007247,51609272,134,36153,Mechanical,Computer,Civil,Electrical,Electronics
1142,JMI0004571,11630961,134,36170,Civil,Mechanical,Computer,Electronics,Electrical
1143,JMI0101803,11628419,134,36204,Computer,Electronics,Electrical,Mechanical,Civil
1144,JMI0012696,11608893,134,36232,Computer,Electronics,Mechanical,Electrical,Civil
1145,JMI0013487,54501734,134,36267,Mechanical,Computer,Electrical,Electronics,Civil
1146,JMI0007464,11622020,134,36282,Mechanical,Computer,Civil,Electrical,Electronics
1147,JMI0017740,11101247,134,36334,Computer,Mechanical,Electronics,Electrical,Civil
1148,JMI0015510,11624427,134,36340,Computer,Electronics,Electrical,Mechanical,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1149,JMI0001293,11647227,134,36414,Mechanical,Civil,Electrical,Computer,Electronics
1150,JMI0012264,11648969,134,36420,Mechanical,Civil,Computer,Electronics,Electrical
1151,JMI0036325,11006765,134,36466,Computer,Electrical,Mechanical,Civil,Electronics
1152,JMI0009692,11624644,134,36467,Computer,Electronics,Electrical,Mechanical,Civil
1153,JMI0045286,19202092,134,36496,Computer,Electrical,Electronics,Mechanical,Civil
1154,JMI0038016,21202378,134,36523,Computer,Electrical,Electronics,Mechanical,Civil
1155,JMI0064287,11631920,134,36546,Computer,Electronics,Electrical,Mechanical,Civil
1156,JMI0029894,11110493,134,36574,Electronics,Computer,Mechanical,Electrical,Civil
1157,JMI0098277,11643593,133,36646,Mechanical,Electrical,Electronics,Computer,Civil
1158,JMI0005435,15101417,133,36787,Electrical,Computer,Electronics,Mechanical,Civil
1159,JMI0054140,14805923,133,36806,Mechanical,Electrical,Civil,Electronics,Computer
1160,JMI0013268,19403845,133,36883,Computer,Electrical,Civil,Electronics,Mechanical
1161,JMI0018825,17708620,133,36920,Mechanical,Computer,Electrical,Civil,Electronics
1162,JMI0011706,19803702,133,36921,Computer,Mechanical,Civil,Electrical,Electronics
1163,JMI0002357,11632553,133,36965,Computer,Electronics,Electrical,Mechanical,Civil
1164,JMI0014774,11620276,133,36972,Computer,Electronics,Electrical,Mechanical,Civil
1165,JMI0021892,13600785,133,36982,Computer,Civil,Electrical,Electronics,Mechanical
1166,JMI0073193,10904209,133,36983,Mechanical,Electrical,Civil,Computer,Electronics
1167,JMI0003085,11620306,133,37000,Computer,Electronics,Mechanical,Electrical,Civil
1168,JMI0002978,11650662,133,37018,Computer,Mechanical,Electronics,Civil,Electrical
1169,JMI0063153,15920328,133,37021,Computer,Electronics,Mechanical,Electrical,Civil
1170,JMI0027918,11607113,133,37054,Computer,Computer,Computer,Computer,Computer
1171,JMI0058813,11651554,133,37106,Computer,Computer,Civil,Mechanical,Electrical
1172,JMI0008157,17737284,133,37112,Computer,Mechanical,Electronics,Electrical,Civil
1173,JMI0109329,11643302,133,37125,Computer,Electronics,Mechanical,Electrical,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1174,JMI0039606,11643302,133,37125,Computer,Electronics,Mechanical,Electrical,Civil
1175,JMI0003656,19206904,133,37137,Computer,Mechanical,Civil,Electrical,Electronics
1176,JMI0091716,11630525,133,37141,Civil,Computer,Electrical,Electronics,Mechanical
1177,JMI0003263,16813363,133,37158,Computer,Electrical,Mechanical,Electronics,Civil
1178,JMI0018175,21208732,133,37182,Computer,Civil,Mechanical,Electrical,Electronics
1179,JMI0011310,11121393,133,37187,Computer,Electronics,Electrical,Mechanical,Civil
1180,JMI0009937,11610708,133,37214,Mechanical,Civil,Electrical,Computer,Electronics
1181,JMI0115187,11212528,133,37220,Mechanical,Computer,Civil,Electrical,Electronics
1182,JMI0003130,11605709,133,37238,Computer,Electronics,Electrical,Mechanical,Civil
1183,JMI0007150,11642462,133,37242,Computer,Electronics,Civil,Electrical,Mechanical
1184,JMI0077403,59400445,133,37251,Computer,Electronics,Electrical,Civil,Mechanical
1185,JMI0012420,11615038,133,37257,Computer,Mechanical,Electronics,Electrical,Civil
1186,JMI0010984,11621374,133,37308,Computer,Electrical,Electronics,Mechanical,Civil
1187,JMI0110730,13602955,133,37333,Civil,Electronics,Mechanical,Electrical,Computer
1188,JMI0014093,19310998,132,37370,Computer,Mechanical,Electrical,Civil,Electronics
1189,JMI0016735,19202625,132,37452,Computer,Electronics,Electrical,Mechanical,Civil
1190,JMI0000627,11606765,132,37474,Computer,Electronics,Electrical,Civil,Mechanical
1191,JMI0017288,11638000,132,37481,Electrical,Mechanical,Computer,Electronics,Civil
1192,JMI0020218,11647616,132,37488,Computer,Electronics,Mechanical,Electrical,Civil
1193,JMI0010591,12902105,132,37490,Computer,Electronics,Mechanical,Civil,Electrical
1194,JMI0009246,11603732,132,37495,Electronics,Civil,Mechanical,Electrical,Computer
1195,JMI0017817,14507394,132,37513,Computer,Electrical,Civil,Electronics,Mechanical
1196,JMI0008679,11608786,132,37536,Computer,Electronics,Electrical,Mechanical,Civil
1197,JMI0000650,11626403,132,37610,Mechanical,Civil,Electrical,Electronics,Computer
1198,JMI0005286,11612941,132,37613,Computer,Electronics,Electrical,Mechanical,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1199,JMI0006490,19707437,132,37627,Computer,Electronics,Electrical,Mechanical,Civil
1200,JMI0008549,11627385,132,37633,Computer,Electronics,Mechanical,Electrical,Civil
1201,JMI0118639,19709546,132,37643,Computer,Electrical,Mechanical,Electronics,Civil
1202,JMI0000545,11625807,132,37659,Computer,Electronics,Mechanical,Electrical,Civil
1203,JMI0009135,11646759,132,37662,Computer,Electronics,Electrical,Mechanical,Civil
1204,JMI0002423,11614856,132,37735,Electronics,Electrical,Mechanical,Computer,Civil
1205,JMI0025370,58801237,132,37751,Computer,Computer,Electronics,Electrical,Mechanical
1206,JMI0001424,51608765,132,37767,Computer,Electronics,Electrical,Mechanical,Civil
1207,JMI0014142,11603979,132,37783,Computer,Electronics,Electrical,Mechanical,Civil
1208,JMI0006249,11641432,132,37816,Computer,Mechanical,Electronics,Electrical,Civil
1209,JMI0038420,12903223,132,37837,Computer,Computer,Computer,Computer,Computer
1210,JMI0076661,11637098,132,37859,Computer,Electronics,Mechanical,Electrical,Civil
1211,JMI0018524,11625505,132,37863,Computer,Mechanical,Electrical,Civil,Electronics
1212,JMI0004083,11207524,132,37893,Mechanical,Computer,Civil,Electrical,Electronics
1213,JMI0101180,51601554,132,37952,Computer,Electronics,Electrical,Mechanical,Civil
1214,JMI0010472,21208773,132,37954,Computer,Mechanical,Civil,Electronics,Electrical
1215,JMI0006154,11639034,132,37958,Computer,Electronics,Electrical,Mechanical,Civil
1216,JMI0003592,13601725,132,37960,Civil,Computer,Mechanical,Electrical,Electronics
1217,JMI0009956,11605284,132,37962,Computer,Electronics,Civil,Electrical,Mechanical
1218,JMI0012833,11132917,132,38011,Computer,Electronics,Mechanical,Electrical,Civil
1219,JMI0000560,11609830,132,38061,Computer,Mechanical,Electrical,Civil,Electronics
1220,JMI0089721,11633101,132,38068,Computer,Electronics,Mechanical,Electrical,Civil
1221,JMI0034438,12803078,132,38125,Computer,Electrical,Mechanical,Electronics,Civil
1222,JMI0008299,19509040,131,38168,Computer,Mechanical,Electronics,Electrical,Civil
1223,JMI0010270,11611358,131,38190,Computer,Mechanical,Civil,Electrical,Electronics
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1224,JMI0119406,20004103,131,38271,Computer,Computer,Computer,Computer,Computer
1225,JMI0001819,11141934,131,38325,Computer,Electrical,Electronics,Mechanical,Civil
1226,JMI0006506,19704152,131,38356,Mechanical,Civil,Electronics,Electrical,Computer
1227,JMI0060566,13800244,131,38359,Computer,Electronics,Electrical,Mechanical,Civil
1228,JMI0004008,19806209,131,38404,Computer,Mechanical,Civil,Electrical,Electronics
1229,JMI0014134,11640911,131,38448,Electronics,Computer,Electrical,Mechanical,Civil
1230,JMI0013191,11610292,131,38550,Computer,Mechanical,Electrical,Electronics,Civil
1231,JMI0006819,11619384,131,38601,Computer,Computer,Electronics,Electronics,Electronics
1232,JMI0068528,11622738,131,38633,Computer,Electrical,Mechanical,Civil,Electronics
1233,JMI0003811,11650065,131,38644,Computer,Electronics,Electrical,Mechanical,Civil
1234,JMI0004561,11617972,131,38679,Computer,Electronics,Mechanical,Electrical,Civil
1235,JMI0014617,11141955,131,38697,Computer,Mechanical,Electrical,Electronics,Civil
1236,JMI0090962,11637068,131,38709,Computer,Electronics,Electrical,Mechanical,Civil
1237,JMI0017565,11630301,131,38743,Computer,Electrical,Electronics,Civil,Mechanical
1238,JMI0003305,11639674,131,38744,Computer,Electronics,Electrical,Civil,Mechanical
1239,JMI0011115,21200185,131,38751,Mechanical,Computer,Electrical,Electronics,Civil
1240,JMI0004865,11645955,131,38761,Computer,Electrical,Mechanical,Electronics,Civil
1241,JMI0014254,11118007,131,38773,Computer,Electronics,Electrical,Mechanical,Civil
1242,JMI0004769,21200802,131,38780,Computer,Electronics,Electrical,Mechanical,Civil
1243,JMI0013937,11611466,131,38804,Computer,Electrical,Electronics,Mechanical,Civil
1244,JMI0012453,11603933,131,38818,Computer,Electrical,Electronics,Mechanical,Civil
1245,JMI0009089,11628506,131,38838,Electronics,Computer,Mechanical,Electrical,Civil
1246,JMI0013057,14510642,131,38847,Computer,Civil,Mechanical,Electronics,Electrical
1247,JMI0009662,11624815,131,38897,Computer,Electronics,Mechanical,Electrical,Civil
1248,JMI0020805,57701023,130,38944,Mechanical,Electrical,Electronics,Civil,Computer
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1249,JMI0062522,17401555,130,38957,Computer,Civil,Mechanical,Electrical,Electronics
1250,JMI0045921,19001385,130,38970,Civil,Mechanical,Electrical,Electronics,Computer
1251,JMI0016980,15009179,130,38997,Computer,Electrical,Mechanical,Civil,Electronics
1252,JMI0027445,19803410,130,39010,Computer,Computer,Electronics,Electrical,Civil
1253,JMI0004236,12803934,130,39026,Computer,Electronics,Electrical,Mechanical,Civil
1254,JMI0118370,11608112,130,39038,Computer,Mechanical,Civil,Electrical,Electronics
1255,JMI0017154,19311059,130,39066,Computer,Electrical,Mechanical,Civil,Electronics
1256,JMI0003218,11612033,130,39073,Mechanical,Electrical,Computer,Electronics,Civil
1257,JMI0067249,13900278,130,39079,Computer,Civil,Electrical,Mechanical,Electronics
1258,JMI0016620,51600374,130,39083,Computer,Civil,Electronics,Electrical,Mechanical
1259,JMI0011198,11213911,130,39099,Mechanical,Civil,Computer,Electrical,Electronics
1260,JMI0075963,11622723,130,39121,Computer,Electronics,Electrical,Mechanical,Civil
1261,JMI0015040,14501330,130,39193,Mechanical,Electronics,Electrical,Civil,Computer
1262,JMI0009775,51606094,130,39338,Computer,Electronics,Mechanical,Electrical,Civil
1263,JMI0014999,15103068,130,39340,Computer,Electronics,Electrical,Mechanical,Civil
1264,JMI0047061,17706478,130,39374,Computer,Mechanical,Electronics,Electrical,Civil
1265,JMI0000656,19303906,130,39474,Computer,Electronics,Electrical,Civil,Mechanical
1266,JMI0010271,51608734,130,39541,Computer,Mechanical,Electronics,Electrical,Civil
1267,JMI0100554,11611249,130,39551,Computer,Electronics,Electrical,Mechanical,Civil
1268,JMI0081952,11601203,130,39563,Computer,Electronics,Electrical,Mechanical,Civil
1269,JMI0009109,11113804,130,39584,Computer,Mechanical,Electronics,Electrical,Civil
1270,JMI0001214,12803645,130,39624,Computer,Mechanical,Electronics,Electrical,Civil
1271,JMI0004892,19201772,130,39633,Computer,Electronics,Electrical,Civil,Mechanical
1272,JMI0030725,18402305,130,39639,Computer,Electronics,Electrical,Mechanical,Civil
1273,JMI0091857,13804218,130,39656,Computer,Electronics,Civil,Mechanical,Electrical
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1274,JMI0022955,54900168,130,39657,Computer,Electronics,Mechanical,Civil,Electrical
1275,JMI0069882,11631763,130,39667,Computer,Electronics,Electrical,Civil,Mechanical
1276,JMI0015310,14008014,130,39676,Computer,Electronics,Mechanical,Electrical,Civil
1277,JMI0036947,14502067,130,39690,Civil,Electronics,Computer,Mechanical,Electrical
1278,JMI0017965,11600714,130,39700,Computer,Civil,Mechanical,Electrical,Electronics
1279,JMI0010406,11142565,129,39738,Computer,Electrical,Mechanical,Electronics,Civil
1280,JMI0100003,11617420,129,39758,Computer,Electrical,Mechanical,Electronics,Civil
1281,JMI0094089,11647406,129,39789,Computer,Electronics,Electrical,Mechanical,Civil
1282,JMI0002391,17712163,129,39820,Computer,Electronics,Mechanical,Electrical,Civil
1283,JMI0108746,11622612,129,39847,Computer,Mechanical,Electronics,Electrical,Civil
1284,JMI0007874,11644307,129,39898,Electrical,Electrical,Computer,Electrical,Computer
1285,JMI0051504,11600708,129,39931,Computer,Civil,Electronics,Mechanical,Electrical
1286,JMI0023990,17738556,129,39934,Computer,Electronics,Mechanical,Civil,Electrical
1287,JMI0074262,11603552,129,39963,Mechanical,Computer,Electronics,Civil,Electrical
1288,JMI0066462,19806253,129,40006,Computer,Electronics,Civil,Electrical,Mechanical
1289,JMI0011404,11640992,129,40007,Computer,Electronics,Mechanical,Electrical,Civil
1290,JMI0018318,11137935,129,40059,Computer,Electrical,Electronics,Mechanical,Civil
1291,JMI0004191,11638316,129,40075,Mechanical,Computer,Electrical,Electronics,Mechanical
1292,JMI0064059,12900214,129,40116,Computer,Electronics,Electrical,Mechanical,Civil
1293,JMI0014986,11635346,129,40154,Computer,Mechanical,Civil,Electronics,Electrical
1294,JMI0016472,11646987,129,40159,Computer,Electronics,Electrical,Mechanical,Civil
1295,JMI0093964,51609929,129,40169,Computer,Mechanical,Electronics,Electrical,Civil
1296,JMI0024637,11200940,129,40172,Computer,Electronics,Electrical,Civil,Mechanical
1297,JMI0050254,11134833,129,40179,Computer,Electronics,Electrical,Mechanical,Civil
1298,JMI0057992,51601213,129,40199,Electronics,Computer,Mechanical,Electrical,Civil
,,,CATEGORYWISE MERIT LIST : B14 - BTECH,,,,,,
RANK,JMI REG NO,JEEROLL,JEEMARKS,JEERANK,PREF1,PREF2,PREF3,PREF4,PREF5
1299,JMI0001896,12801776,129,40232,Mechanical,Computer,Civil,Electronics,Electrical
1300,JMI0009536,11634561,129,40243,Computer,Electronics,Mechanical,Electrical,Civil
1301,JMI0025127,20700045,129,40250,Computer,Electronics,Electrical,Civil,Mechanical
1302,JMI0030375,11629680,129,40300,Electronics,Computer,Mechanical,Electrical,Civil
1303,JMI0122803,11603156,129,40337,Computer,Electrical,Civil,Electronics,Mechanical
1304,JMI0006122,11609027,129,40403,Electrical,Mechanical,Computer,Electronics,Civil
